filename,class,Label,width,height
55601317_jpeg.rf.dc92fc00e54224c14298d01cc7043eba.jpg,bungarus fasciatus,3,333,498
224528204_jpeg.rf.63810e9a466fa97762756fddbb78957d.jpg,naja naja,7,183,487
170292222_jpeg.rf.feb141d66e7fdad5d3edb80a332c460e.jpg,trimeresurus purpureomaculatus,13,350,229
32002919_jpeg.rf.6184d4cc13f6ac12f949c7f1842de485.jpg,amphiesma stolatum,1,244,375
110829487_jpeg.rf.25c5f79c53fc5d5032260cf99d77af1a.jpg,dendrelaphis pictus,6,331,426
1925761_jpg.rf.0b3bcaddb670ef2611b1ddb1b576f9ea.jpg,ptyas mucosa,11,288,495
170807753_jpeg.rf.5170d8c1500c41f10149871b8e04b38e.jpg,psammodynastes pulverulentus,9,231,375
171057829_jpeg.rf.2ebe2869daf9748211d417fe02e466cd.jpg,amphiesma stolatum,1,239,281
154491218_jpeg.rf.d1fdfa28cea2fb69a8824db232778b4d.jpg,ophiophagus hannah,8,395,215
25873867_jpg.rf.b54405072579bce6ebc72e433f3b13d1.jpg,ahaetulla prasina,0,404,333
102977460_jpeg.rf.36b7ac2968d68965452061e3d80b6e46.jpg,xenochrophis piscator,14,135,500
AUG111193722_jpeg.rf.8da753a16cb3e6c9d24716f9250a91ca.jpg,daboia russelii,5,194,248
106547216_jpeg.rf.e9ebe303fdd706a9a27407f1db014600.jpg,chrysopelea ornata,4,423,278
20870693_jpg.rf.42ec2cf4fb515944ed1a4b2199e89e14.jpg,ptyas mucosa,11,168,487
57446246_jpeg.rf.955747d664146d2aa466b7173f218a27.jpg,dendrelaphis pictus,6,390,170
41524347_jpg.rf.222ec4169495d78c797ab1f2b1872a22.jpg,ptyas mucosa,11,360,71
42432796_jpeg.rf.e0255f27d898c7c9ab18dde1ce714a6a.jpg,ahaetulla prasina,0,433,93
56511591_jpg.rf.a9b08dc2eabc567f13034b7ffd659ec3.jpg,trimeresurus albolabris,12,335,107
198455_JPG.rf.a9f5ef4736412c17d960bb206b91c97f.jpg,ptyas mucosa,11,356,439
213343917_jpeg.rf.91b0f9a1d1722b921d361a07e55b8f4e.jpg,trimeresurus purpureomaculatus,13,334,264
105713545_jpeg.rf.03be70ecb574737d2557f371993dd783.jpg,trimeresurus albolabris,12,127,237
131846835_jpeg.rf.088ca64271e6dbe0ba18ec87e4d9baa7.jpg,trimeresurus purpureomaculatus,13,248,253
43786089_jpeg.rf.988e73bffc5edf9ae0fc1bb2a12f98e2.jpg,dendrelaphis pictus,6,500,286
154926163_jpg.rf.d6f59c6e80f40e6e1526170d25da8428.jpg,trimeresurus purpureomaculatus,13,218,134
211345091_jpeg.rf.dc479a4247d577342c453256173f7654.jpg,trimeresurus purpureomaculatus,13,185,456
104125436_jpg.rf.5ab068caadeff710e42a29157fcbb566.jpg,xenochrophis piscator,14,333,178
112083839_jpg.rf.f33de9dcfa8c459d2942a250779516d5.jpg,chrysopelea ornata,4,500,330
224528177_jpeg.rf.366495a2755ff232ba28fe77e0eb7cc9.jpg,naja naja,7,222,432
221392440_jpeg.rf.5da3ff0d34c9eee5db42b5f253d4a470.jpg,xenochrophis piscator,14,130,265
119466874_jpg.rf.c0fe1f010d4bccffecd20122bee6513a.jpg,psammodynastes pulverulentus,9,448,444
58014821_jpeg.rf.98f7e687638596cb644450c84e9a3d28.jpg,ptyas mucosa,11,64,134
11495605_jpg.rf.b70e71cbc1ecb86e41d87e9fa3f54918.jpg,ahaetulla prasina,0,270,326
102016349_jpg.rf.17431fd7c2ec9c8425fc88c83be72100.jpg,chrysopelea ornata,4,423,471
131041773_jpg.rf.f3e304bc6bc33429250fda792c468cbb.jpg,trimeresurus albolabris,12,185,192
203755030_jpeg.rf.ca0c1f872c1ac1cabc9f1c70777c4d46.jpg,daboia russelii,5,110,106
107498144_jpg.rf.d6737f51e79687e6ff82a82bc0b76e03.jpg,amphiesma stolatum,1,475,419
136456119_jpeg.rf.02eed56a582aa73de1841c1448bbd499.jpg,trimeresurus albolabris,12,464,333
170712917_jpg.rf.23d7d0ce1487b8006bf441545d5e616a.jpg,ophiophagus hannah,8,500,122
14053994_jpeg.rf.0e05eddf52438c638dde5eec891e57a7.jpg,naja naja,7,500,467
143808487_jpg.rf.78650cc5a29743fa26498a040feb2039.jpg,ophiophagus hannah,8,375,376
169599219_jpeg.rf.7c7ff8140a6bb421fdf63304f1113ec7.jpg,ptyas korros,10,495,393
112083916_jpg.rf.9480942e97972c8b987b6d2b3d87297b.jpg,chrysopelea ornata,4,333,288
162027197_jpeg.rf.1d64b2c4495534c3a0aa21c85625b964.jpg,bungarus caeruleus,2,461,162
45325841_jpg.rf.e5cf582f4d58a2ce9455a473f7080377.jpg,ptyas mucosa,11,229,117
56859664_jpeg.rf.4e46bbfc25de0535a651d354f7f12df1.jpg,dendrelaphis pictus,6,467,271
107639533_jpg.rf.93fea28769b747b29de5dec7544488ed.jpg,trimeresurus albolabris,12,438,281
57693445_jpg.rf.a3159986d96d1cc39098a02b969a721d.jpg,ahaetulla prasina,0,70,354
109607376_jpeg.rf.a7bcc56be6599ac69d53bc90bba9b5a4.jpg,ptyas korros,10,330,179
AUG107267930_jpeg.rf.8b640e0a9530a6162ded084120ce4b84.jpg,bungarus caeruleus,2,161,208
117604373_jpeg.rf.651e5f73f37553b092416b86285d031d.jpg,ptyas korros,10,283,250
110819603_jpg.rf.faeb8e1011c9c15994d5ad580acb6e09.jpg,chrysopelea ornata,4,115,215
179817486_jpg.rf.27a6120d78aec9425653f62072fb853a.jpg,trimeresurus purpureomaculatus,13,149,282
108885211_jpeg.rf.6c0d46ba35ae0d2927b1812c1f5f8f89.jpg,bungarus fasciatus,3,460,375
112129334_jpeg.rf.5faf62802ea81dce2e233d14174e7233.jpg,dendrelaphis pictus,6,391,297
AUG107253497_jpeg.rf.0668dec6ecc9b123d1843ae4b77745dc.jpg,naja naja,7,202,500
104085392_jpeg.rf.43fa531e7932a93011b93febc513e91e.jpg,ophiophagus hannah,8,324,221
178020197_jpg.rf.a39662a3284c04735ec1ca4e0b4992ca.jpg,ptyas korros,10,281,343
106170312_jpeg.rf.8143fc55368b1ff2aee84a429450f062.jpg,ptyas mucosa,11,273,116
107260148_jpg.rf.e85bf234664520163b7d57ab6153b086.jpg,chrysopelea ornata,4,375,296
55353660_jpeg.rf.06f9d622e9f8340452604a89d5da3fcb.jpg,trimeresurus albolabris,12,151,292
112866685_jpeg.rf.09430d534060896d78b7a82125efd3a7.jpg,ophiophagus hannah,8,465,81
19795980_jpeg.rf.0e511a5f192dd896bd4b4e9d0a1750e3.jpg,bungarus caeruleus,2,254,437
138960474_jpeg.rf.b0330282da35871257c5210aefc4f70a.jpg,trimeresurus purpureomaculatus,13,500,228
104813112_jpeg.rf.487af1b44d0f90b9a94ce8b516167190.jpg,ptyas korros,10,209,375
170807775_jpeg.rf.eebc619078e7537cb4e07743f1748fe9.jpg,psammodynastes pulverulentus,9,500,213
32004260_jpeg.rf.d05c70d66af0c114dee4a692adac725a.jpg,bungarus fasciatus,3,500,281
212625418_jpeg.rf.1f35fc856f7dc292b157e6106b54fae4.jpg,daboia russelii,5,176,251
167688581_jpg.rf.45fc2202a1f2b356ed9884462875574c.jpg,ophiophagus hannah,8,106,253
133939499_jpeg.rf.523b78a2435c85bf0f440349e2158728.jpg,psammodynastes pulverulentus,9,213,425
193603925_jpeg.rf.1d86923b34a94c399ea53fe0e7e34783.jpg,ptyas korros,10,317,249
5779152_jpeg.rf.3f8a6a81ddbb13aea6d85fdad280d4bc.jpg,trimeresurus albolabris,12,335,193
58910599_jpeg.rf.e6498343927f018ecc8daf79243dc646.jpg,bungarus fasciatus,3,423,284
105994333_jpeg.rf.afcc91c6800da4294d5bb6282932b7cf.jpg,amphiesma stolatum,1,150,363
225780483_jpeg.rf.34685eb4472e772273947ad685f2d883.jpg,bungarus caeruleus,2,431,500
30256208_jpg.rf.cbb385e445bfa92ed8c313f3793006b0.jpg,dendrelaphis pictus,6,230,500
31886935_jpg.rf.035d4981d2fd3be41404570ba96e3416.jpg,ptyas mucosa,11,246,241
155867184_jpg.rf.35713340a9777d8a2db7ee55cba1cd57.jpg,ptyas korros,10,261,158
32004267_jpeg.rf.4ce6004131587d587e48266d0f37fe3d.jpg,bungarus fasciatus,3,447,334
200882468_jpeg.rf.8e7acff984588c8b0f32874c82f5609f.jpg,ptyas korros,10,142,375
5060427_jpeg.rf.539efd6fdc25cede0ff46174107a4ab5.jpg,amphiesma stolatum,1,347,203
AUG34864366_jpeg.rf.6b13e8e2fc76c93a472447791945aad9.jpg,naja naja,7,338,193
157573374_jpeg.rf.582cb88aeaf8f0387dd4ee8eb1a2b37a.jpg,ophiophagus hannah,8,220,325
54206354_jpeg.rf.27fdbdf6499b44b8b4431e00bbcf8c69.jpg,daboia russelii,5,387,210
230630627_jpeg.rf.f00d9b8cbe6661f6d6ac768276954b4e.jpg,trimeresurus purpureomaculatus,13,295,333
166256400_jpeg.rf.77f1e9c0de808b14fc3c2447e122a9c2.jpg,amphiesma stolatum,1,255,330
96404938_jpeg.rf.6c0a8af00c31b802d3d867a633a0ef4b.jpg,xenochrophis piscator,14,243,339
197451467_jpeg.rf.afacde360e19c6e0963decba16cb9e34.jpg,ptyas korros,10,500,321
169250585_jpeg.rf.a080637460eeec61edfaf2969953ddf5.jpg,amphiesma stolatum,1,357,253
161203860_jpg.rf.880ea9f559ead43e7ef27d5d19675676.jpg,ptyas korros,10,375,399
159886087_jpeg.rf.70949ea58d5719924457ff14fe30bae2.jpg,amphiesma stolatum,1,214,99
237352855_jpeg.rf.c935e510d67c0911258ed667c2d35b02.jpg,xenochrophis piscator,14,123,295
53041596_jpg.rf.de366d7d49debfdafc1c5760649ccc22.jpg,ahaetulla prasina,0,500,239
146382737_jpeg.rf.ee8038bb720ae212d8f3cc24448f2134.jpg,psammodynastes pulverulentus,9,305,201
153066894_jpeg.rf.5c16cb4612ea43aacbac30439414d929.jpg,ptyas korros,10,500,285
AUG129128939_jpeg.rf.abc21c68a76903504acdc32bb04e720f.jpg,daboia russelii,5,292,235
170292222_jpeg.rf.dd080c996eba8ea6b938dc1afe218bb0.jpg,trimeresurus purpureomaculatus,13,350,229
22981213_jpg.rf.c17f2dc56f36db32bc55fde00fcb6b73.jpg,chrysopelea ornata,4,142,365
AUG142192662_jpeg.rf.89c395750e92936875e461bbe97c18c6.jpg,naja naja,7,218,278
97364331_jpg.rf.452da9527f1aa2f383567e31673e04fe.jpg,chrysopelea ornata,4,204,375
54206307_jpeg.rf.b69275cc0edf802bdc897b4f0a711776.jpg,daboia russelii,5,399,193
34029307_jpg.rf.2ad93a31ed6a5cc66635456cbf42901f.jpg,daboia russelii,5,414,281
150669708_jpg.rf.fa994d02b18e47085105dfc746b93f39.jpg,psammodynastes pulverulentus,9,304,323
22981213_jpg.rf.80f8c5e97b3de9dd69a2cd263e8217f0.jpg,chrysopelea ornata,4,350,142
24690391_jpeg.rf.fbf6a70b91172a8a749a64e7404b5901.jpg,dendrelaphis pictus,6,500,153
248983629_jpeg.rf.4c1ab2619b8eb2bfea37f8d9574369e8.jpg,bungarus caeruleus,2,125,235
51299744_jpg.rf.80cb20e7618fff92745b26e7f46f8e34.jpg,chrysopelea ornata,4,500,279
57446246_jpeg.rf.b9b315c8121f936f4216d418eb84ccb9.jpg,dendrelaphis pictus,6,390,171
110498904_jpeg.rf.cf43ee681452f21540c2f871a55f8db5.jpg,naja naja,7,395,340
58971198_jpeg.rf.0a86f0bb36ada7cbc7b1bd52f85b6d1f.jpg,ahaetulla prasina,0,348,336
235961810_jpg.rf.df47d316d612d06277938f83c0546076.jpg,xenochrophis piscator,14,434,266
99171886_jpeg.rf.ebb81a44dead2aa7aac0e0bbb3c03411.jpg,amphiesma stolatum,1,288,375
27800845_jpg.rf.ccba0c465ea3544a55096c8a627d0231.jpg,chrysopelea ornata,4,148,375
52400955_jpeg.rf.03916eb83821d7ca9383edc9361233a7.jpg,ahaetulla prasina,0,500,375
AUG13673368419_jpg.rf.502ae0d04d68213e88e595c5c8e57b81.jpg,daboia russelii,5,218,281
AUG16144983624_jpg.rf.60e346139da7f6ff10c3b8b9d9c02bb3.jpg,bungarus caeruleus,2,247,250
45951955_jpeg.rf.afe53c5fc3f90b5641306a3314df80f8.jpg,ahaetulla prasina,0,174,259
153917263_jpg.rf.be08248c67330063e73b3fe148752d39.jpg,ophiophagus hannah,8,195,333
31179901_jpeg.rf.aacaf9e2b60ca405a34a012396bcb55c.jpg,ptyas mucosa,11,280,296
107267930_jpeg.rf.01023a61c3f354025a962b0e6eb2f2d6.jpg,bungarus caeruleus,2,205,197
51601000_jpg.rf.ae697fdcec9813cbd2982ef1c90c56e0.jpg,amphiesma stolatum,1,222,256
248983710_jpeg.rf.c65f3defd8d1e4cc28bb935a9635b890.jpg,bungarus caeruleus,2,227,333
104085414_jpeg.rf.6b4bec303dae394752787e83c01375be.jpg,ophiophagus hannah,8,354,370
AUG19740312_jpeg.rf.be8da53ee7a022553a6dc82b442a70bc.jpg,daboia russelii,5,285,179
213307019_jpeg.rf.d1ee12b698b555a3e1be25ceb3a4d976.jpg,ptyas korros,10,282,373
AUG150603641_jpeg.rf.effd6b8348d5e029bff1174506f4efbf.jpg,bungarus caeruleus,2,252,287
16177463_jpg.rf.50d5a8b826b89de9aeaabebc90fb1c86.jpg,chrysopelea ornata,4,439,375
24519761_jpg.rf.b960964d0c903a9ae9c9742a20bc09e3.jpg,trimeresurus albolabris,12,159,106
58971174_jpeg.rf.1989cdd13459f0197e346b2551c725b0.jpg,ahaetulla prasina,0,249,192
31376437_jpeg.rf.c7af74c14446aafe7ce509f15f43d1a1.jpg,dendrelaphis pictus,6,366,500
104814173_jpeg.rf.702fba4ba1062dc83bbe178ef4e9c48f.jpg,ophiophagus hannah,8,194,201
32002454_jpeg.rf.335c7b4e7cd96327c7049c363701dc49.jpg,trimeresurus albolabris,12,417,338
170292232_jpeg.rf.70b46194e70295d3b741d93c779b5d11.jpg,trimeresurus purpureomaculatus,13,300,211
98757139_jpeg.rf.f6d6627e73bb4e604ae5a4de0e264c93.jpg,ophiophagus hannah,8,500,324
213512243_jpeg.rf.72b9b251bd8a430ced41e92ae1178e85.jpg,naja naja,7,187,148
83361843_jpg.rf.c442bc6eb4aa3be534667a452254c925.jpg,bungarus fasciatus,3,255,64
10193964_jpg.rf.b830537a61064031d9ab9d75fb2ee77b.jpg,amphiesma stolatum,1,255,491
159886087_jpeg.rf.7c67cc9c7c94a5f055d1a0e1d8ebbdd7.jpg,amphiesma stolatum,1,99,214
169465348_jpeg.rf.af1ff806b46aacdecd79b20c1cc9603b.jpg,naja naja,7,325,311
160462716_jpeg.rf.7ff3331667c4c5590a5f5ed6d71598c1.jpg,naja naja,7,494,399
138315966_jpg.rf.077f40dda001c4bae523ef876b7ee4c2.jpg,bungarus fasciatus,3,240,333
239807884_jpeg.rf.72a744a4a651d5b81bca5fcfd1302fc7.jpg,naja naja,7,331,183
13407315_jpeg.rf.8725c48a5a4504ecfd68dd5d5c533f46.jpg,bungarus fasciatus,3,500,212
160463793_jpeg.rf.1ed27ba4211b4354548fa07b6902ec2e.jpg,naja naja,7,345,309
65705525_jpeg.rf.b4f8c2ea0152530013400459e4bb94de.jpg,ophiophagus hannah,8,299,290
176247007_jpeg.rf.335511bb0fcdcf5edd5e7087ce99feed.jpg,trimeresurus purpureomaculatus,13,375,437
153261445_jpeg.rf.62e1e5cc7eb6402c3469237341791919.jpg,amphiesma stolatum,1,333,213
104695690_jpeg.rf.df3f386695dbb513693358ec08d7e710.jpg,ptyas korros,10,359,375
168931140_jpg.rf.fe2edab69a559532d2bc8e0a14c1b373.jpg,xenochrophis piscator,14,336,454
18280896_jpeg.rf.6a0bf37a1433fbe93322d95a2d53555f.jpg,dendrelaphis pictus,6,500,245
173944906_jpg.rf.2051a47f6e7fa98930f5b609c7e6317e.jpg,xenochrophis piscator,14,333,245
AUG99964103104_jpg.rf.b229c3812fe608e8e4a0e8786f2b228f.jpg,daboia russelii,5,165,299
138515425_jpeg.rf.8edab440c97bc219a5422f06b24c5199.jpg,ophiophagus hannah,8,300,333
52500633_jpeg.rf.8517a1c65983665c450dafecfb4278f7.jpg,chrysopelea ornata,4,296,88
98757139_jpeg.rf.2f1a2f72da650cd5209383607629d186.jpg,ophiophagus hannah,8,500,324
55300656_jpeg.rf.c8ce22cf6b99c37bcf495e1c62fb9204.jpg,dendrelaphis pictus,6,265,333
52643697_jpg.rf.27c7db8f63be7ce95213a8e6ded227c3.jpg,ptyas mucosa,11,308,281
176460901_jpg.rf.f56170b5922095f8fc6714820324a5ee.jpg,psammodynastes pulverulentus,9,471,160
104243718_jpg.rf.5892a101b7c4f964b9d9b080c505f87c.jpg,bungarus fasciatus,3,116,283
91194555_jpeg.rf.2958af162d5c0d409e53d5f0a452e111.jpg,dendrelaphis pictus,6,272,257
153917263_jpg.rf.936dc68c947ac9df17672d26f34a756b.jpg,ophiophagus hannah,8,195,333
200882347_jpeg.rf.68be22047db8521c32b36c14a99693c3.jpg,ptyas korros,10,500,333
48351654_jpg.rf.3b311fe3c853f9ec39eae5ab13d09515.jpg,chrysopelea ornata,4,434,145
141867562_jpg.rf.4a7de4ea2b8555fde75654d1d2cb9553.jpg,naja naja,7,313,383
112130029_jpeg.rf.70703b23169cd79ce5b61f8e145fc80d.jpg,dendrelaphis pictus,6,348,234
162027189_jpeg.rf.f09bea11f807bb63d1641ad01d032a78.jpg,bungarus caeruleus,2,210,253
11497261_jpg.rf.b24ee4baba76fcc363d86528576e911c.jpg,ahaetulla prasina,0,376,478
138960474_jpeg.rf.94a522bfd3702053defbf1d8cafb33c2.jpg,trimeresurus purpureomaculatus,13,500,228
203755003_jpeg.rf.ee590af3d27f11cf677347557c4e59af.jpg,daboia russelii,5,106,127
12403843_jpeg.rf.4a8f452a5ccaedd07bdde1fa1709a478.jpg,ahaetulla prasina,0,424,356
198455_JPG.rf.0ede5a9a73e9e35b81952b7638f0ed5d.jpg,ptyas mucosa,11,356,500
117604381_jpeg.rf.a6020ce0cd0e8b6ceae8ee2269ef60d4.jpg,ptyas korros,10,487,282
112129138_jpeg.rf.e378e5fad14008efcd17ba7497ef1578.jpg,chrysopelea ornata,4,418,374
AUG121987101_jpeg.rf.3c41b3193f1ceb5a28d7e582ccd85bdd.jpg,bungarus caeruleus,2,185,375
137842115_jpeg.rf.c56c7bff0f91b0c3c56a8c36227ad803.jpg,trimeresurus purpureomaculatus,13,438,210
216435007_jpg.rf.01cda46445c4f2936b8219ff48cb57ad.jpg,psammodynastes pulverulentus,9,500,349
126959007_jpeg.rf.994628f0e1fef01c35abc16322164beb.jpg,bungarus fasciatus,3,430,211
124108478_jpeg.rf.d2296fc44c90b7a0375cfed85f628f74.jpg,ptyas korros,10,149,275
170807735_jpeg.rf.39dbaf83b2bc45985c85970f23368ad5.jpg,psammodynastes pulverulentus,9,201,500
86727910_jpg.rf.6dd6ddbb3bebd1c14058904612f82702.jpg,daboia russelii,5,500,326
22290518_jpeg.rf.95920615054475177230141d3e02d043.jpg,bungarus caeruleus,2,375,500
105746526_jpg.rf.08bf4a7ace6d4d4ee80059e010316eaf.jpg,ptyas mucosa,11,185,226
98372370_jpeg.rf.3bb2a795d5b286793ec55c9078ffe12c.jpg,ptyas mucosa,11,307,375
125118063_jpg.rf.26d2c2e5680bab282181a1a2ea213509.jpg,trimeresurus purpureomaculatus,13,437,282
19795980_jpeg.rf.42bb518667d54ebbfb34855816cd90eb.jpg,bungarus caeruleus,2,254,437
92078756_jpeg.rf.154b616aaddd8936bce1adde4607a529.jpg,amphiesma stolatum,1,384,240
AUG160282611_jpeg.rf.f00bfe1a515157442afb51e9ad165dcf.jpg,naja naja,7,449,333
40931913_jpg.rf.2599f99cf24331e7da8916717467830f.jpg,ahaetulla prasina,0,263,196
86025385_jpeg.rf.5b6f21984e49ecf0d38fee3264f250d4.jpg,naja naja,7,228,187
71734476_jpeg.rf.bc0865fa36d99789527acea95ed6ff8f.jpg,ophiophagus hannah,8,374,375
142064475_jpg.rf.e50570cf88f17c49cb3ae7d75b345a9e.jpg,xenochrophis piscator,14,90,160
83517146_jpeg.rf.91abba210515f2b0f3cc351e6ad0af7d.jpg,ptyas mucosa,11,401,281
180548494_jpeg.rf.c2407c5a3f5d03904520640fbf2781a5.jpg,bungarus caeruleus,2,176,375
193446900_jpg.rf.b50141406fd6a071eb977370fbf51f71.jpg,ophiophagus hannah,8,222,167
AUG134303542_jpeg.rf.131d1a68bd4162d629ac7eae4463431d.jpg,naja naja,7,194,301
156879104_jpg.rf.9fe2aae2afa31773abf52fc96181d02a.jpg,trimeresurus purpureomaculatus,13,269,256
109804697_jpg.rf.bd1b7e2ac9acbaa51084be62b6b232c7.jpg,bungarus fasciatus,3,203,442
168632214_jpeg.rf.0b655f82fc29a081edf9da1bf8dda7f3.jpg,ptyas korros,10,494,465
59321430_jpg.rf.9e731703ac3398e6188afb23c7d1b8da.jpg,ptyas mucosa,11,439,205
217740466_jpg.rf.8db6870c7d238de54c94fac1335d81eb.jpg,trimeresurus purpureomaculatus,13,235,332
AUG38837604_jpeg.rf.de4c71e8398a49cad811e8385a65b59d.jpg,bungarus caeruleus,2,283,430
134303542_jpeg.rf.ffc9e2f2ffda37de22080083e997a02d.jpg,naja naja,7,205,283
166753849_jpg.rf.364a66813411dfd39f9fe55e564f03e3.jpg,ptyas korros,10,364,333
248976264_jpg.rf.844c1b3474025adc26ecfeb0f7f81fb1.jpg,xenochrophis piscator,14,364,273
64059994_jpg.rf.8c693fc6e1269b9c137fa61cab9bc32b.jpg,trimeresurus purpureomaculatus,13,203,273
213343978_jpeg.rf.7fe30b086ba2a001db9cbac337a5082f.jpg,trimeresurus purpureomaculatus,13,355,246
107640095_jpg.rf.7e56c3dd82aa1eb7a4689444164ab728.jpg,bungarus fasciatus,3,476,323
6027831_jpeg.rf.a2d5b7c68ece747a301c55f748ee017b.jpg,bungarus fasciatus,3,500,192
117604437_jpeg.rf.8a92438a4b240365979ce1afcf746150.jpg,ptyas korros,10,324,223
138099409_jpeg.rf.fc1b8567023d55903241d856d4dafcb8.jpg,xenochrophis piscator,14,230,249
62433742_jpeg.rf.d5848ff2eec743e09deed3c21ea12c06.jpg,bungarus fasciatus,3,496,333
235718699_jpeg.rf.fca0499f32ee07df94afa8b7c3103351.jpg,daboia russelii,5,182,151
84187584_jpeg.rf.6a1229d6d863e9707a9896424995df8b.jpg,chrysopelea ornata,4,333,272
AUG86475309_jpeg.rf.faf6be7959a98a2d9b4628085c31ea2a.jpg,bungarus caeruleus,2,266,371
131041773_jpg.rf.94fc7cd904fb7c14390dcb39da1c0121.jpg,trimeresurus albolabris,12,185,192
213217516_jpg.rf.6c2b7bb801c9bc101569e5e4ec386214.jpg,psammodynastes pulverulentus,9,210,473
59107260_jpg.rf.80df8cc3879b097a9d0029db86e6949d.jpg,trimeresurus albolabris,12,500,375
141867659_jpg.rf.348810bfd5b9d0069654d8f20d85a581.jpg,naja naja,7,367,418
619846_JPG.rf.3c8d371bc87d69265d98f7533e93ed56.jpg,ahaetulla prasina,0,203,354
86505224_jpeg.rf.c2474242064267bf994dbe0e95aae386.jpg,dendrelaphis pictus,6,343,212
139712795_jpeg.rf.0309a3f05d4c75998509ede70cd1cfd1.jpg,amphiesma stolatum,1,64,225
32002258_jpeg.rf.edc7ea3d43ffbb42a87903699ff7170a.jpg,trimeresurus albolabris,12,236,186
54206638_jpeg.rf.e71cede4d4bc8c1baedceee21c3bb4a1.jpg,daboia russelii,5,279,281
203290718_jpeg.rf.78e1a3906b70d71d01148805a0b7c638.jpg,ptyas korros,10,500,281
62482268_jpg.rf.55cfad128520d9601cc3356f8f62765d.jpg,ptyas mucosa,11,198,385
19917154_jpg.rf.b5f36a65760e7570ed3571affde262d3.jpg,bungarus fasciatus,3,74,200
79271516_jpeg.rf.de35130e21d4ae164ab1f776637ee3bf.jpg,ahaetulla prasina,0,126,334
160947707_jpeg.rf.293ad52f4dda597146d5f71bb77d58c5.jpg,ophiophagus hannah,8,500,340
142192662_jpeg.rf.b67d9eecd569159d7eee69cf3f7cdbf9.jpg,naja naja,7,213,274
219660518_jpg.rf.2611f599f36feba5b90d84e1d5d9ddca.jpg,psammodynastes pulverulentus,9,428,271
181538896_jpg.rf.c468223fa12deacd9d57bb3f004e208f.jpg,xenochrophis piscator,14,131,460
7978270_jpg.rf.3bdd08f82dade6fc601ffdd379de97e5.jpg,amphiesma stolatum,1,500,400
59728700_jpg.rf.af16d6a35cbf3a838c39706693fafcf6.jpg,ahaetulla prasina,0,200,333
AUG90940531102_jpg.rf.65a137703fbffa021825debbfbb5d66a.jpg,daboia russelii,5,265,175
85026787_jpeg.rf.dfd5f55352635c175b871c21aad16368.jpg,ahaetulla prasina,0,371,256
93988080_jpg.rf.2ca3b89a68f82744af015f7b87905996.jpg,trimeresurus purpureomaculatus,13,317,168
143409802_jpeg.rf.5f6c5e99ff70b4bbbf13994ea52cb933.jpg,xenochrophis piscator,14,171,375
146382357_jpeg.rf.e76ef5767f0f7f474c0dc8203bae228f.jpg,psammodynastes pulverulentus,9,500,364
86131295_jpeg.rf.8e3cf871468805cab88891bc815fa7fb.jpg,amphiesma stolatum,1,184,282
141867602_jpg.rf.701cc18cde0ace9731d1a0b5cfa15313.jpg,naja naja,7,369,376
122207787_jpeg.rf.59aae22ff82ea562e779d2bf68595643.jpg,bungarus fasciatus,3,264,333
9127366_jpg.rf.ccf7d084d25dd9f4ec059c22bcd017c6.jpg,dendrelaphis pictus,6,53,259
81790795_jpg.rf.0e673ad866ea7bdb625beb8b4dc46a57.jpg,trimeresurus albolabris,12,500,500
154197208_jpeg.rf.85dd3557d6a3b4aee830f975be22d5e1.jpg,psammodynastes pulverulentus,9,249,260
213217602_jpg.rf.010b986f5d995eb40a8bd9efee4e4ca8.jpg,psammodynastes pulverulentus,9,353,126
170712902_jpg.rf.7de06c7253ff16691b94d75963991beb.jpg,ophiophagus hannah,8,500,132
66628882_jpg.rf.df1a323167939019476bb25e1261fe28.jpg,amphiesma stolatum,1,281,166
88354114_jpeg.rf.ff95046465c8b80201e61a9df311892b.jpg,bungarus fasciatus,3,416,333
98757136_jpeg.rf.cba0db0ba2e7d03dd0099ad010b50aa3.jpg,ophiophagus hannah,8,286,322
203290718_jpeg.rf.7deeab5960682978c2d84747196de3ca.jpg,ptyas korros,10,500,281
68202977_jpeg.rf.06923e0d15254e19fa77a65619998f85.jpg,bungarus fasciatus,3,231,212
59145438_jpeg.rf.0b6559a0d76f173af496bdaf05d2d685.jpg,trimeresurus albolabris,12,209,210
21886311_jpeg.rf.a6f881e1d5d852f41d990f472c9038b8.jpg,amphiesma stolatum,1,281,178
68181641_jpg.rf.763b77dd60ef102547940f8548216ca1.jpg,ptyas mucosa,11,366,261
67390380_jpg.rf.10bfedb678124d4269c162ae1e008244.jpg,ahaetulla prasina,0,326,434
67339779_jpg.rf.ea45ff009dbfff7bd1eb1ea1c58c7160.jpg,ophiophagus hannah,8,396,125
68029710_jpg.rf.8c3d504dafe8817aaa420bc4770abdb5.jpg,amphiesma stolatum,1,375,236
81709250_jpg.rf.65c31545a2cd0140d1ea1ca9aaae535f.jpg,ptyas mucosa,11,500,201
AUG19795980_jpeg.rf.e7080b0c908ec395728d81f9bf4e7474.jpg,bungarus caeruleus,2,278,461
58232170_jpeg.rf.4da0338a7a0c3ab6bb4e1dde296516e2.jpg,trimeresurus albolabris,12,287,219
95002905_jpg.rf.36ff80b9ccdcc3ca25d5533bf6c55d2a.jpg,ptyas mucosa,11,160,265
200255062_jpg.rf.7b2ea8743a28cd8f7b30f3e7cb553de1.jpg,trimeresurus purpureomaculatus,13,375,152
