filename,path,width,height,aspect_ratio,mode,format,file_size_kb,extension,file_size_bytes,is_corrupted,error,class,dataset_total_images,dataset_total_classes,largest_class_images,smallest_class_images,imbalance_ratio,generated_at
217641780_jpeg.rf.7835b22524565058105571d2c0eb983a.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\217641780_jpeg.rf.7835b22524565058105571d2c0eb983a.jpg,500,457,1.09,RGB,JPEG,23.91,.jpg,24486,False,,xenochrophis piscator,6109,15,425,372,1.14,2026-07-17 14:55:12
217740466_jpg.rf.5ceb77596005978d66af9ffce2ab5d61.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\217740466_jpg.rf.5ceb77596005978d66af9ffce2ab5d61.jpg,500,332,1.51,RGB,JPEG,25.45,.jpg,26065,False,,trimeresurus purpureomaculatus,6109,15,425,372,1.14,2026-07-17 14:55:12
217740466_jpg.rf.8db6870c7d238de54c94fac1335d81eb.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\217740466_jpg.rf.8db6870c7d238de54c94fac1335d81eb.jpg,500,332,1.51,RGB,JPEG,13.7,.jpg,14030,False,,trimeresurus purpureomaculatus,6109,15,425,372,1.14,2026-07-17 14:55:12
217740466_jpg.rf.d7f0906b6f095de6c9e7b67cda7a8694.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\217740466_jpg.rf.d7f0906b6f095de6c9e7b67cda7a8694.jpg,500,332,1.51,RGB,JPEG,17.52,.jpg,17939,False,,trimeresurus purpureomaculatus,6109,15,425,372,1.14,2026-07-17 14:55:12
217740490_jpg.rf.a2f153638ded2f008b4cfd81172ed26d.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\217740490_jpg.rf.a2f153638ded2f008b4cfd81172ed26d.jpg,500,333,1.5,RGB,JPEG,23.5,.jpg,24062,False,,trimeresurus purpureomaculatus,6109,15,425,372,1.14,2026-07-17 14:55:12
217740490_jpg.rf.f4045cfa9b57f36a88c40d56e1e5820c.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\217740490_jpg.rf.f4045cfa9b57f36a88c40d56e1e5820c.jpg,500,333,1.5,RGB,JPEG,24.26,.jpg,24841,False,,trimeresurus purpureomaculatus,6109,15,425,372,1.14,2026-07-17 14:55:12
217740490_jpg.rf.ff857196727645857e8762d64979dc8f.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\217740490_jpg.rf.ff857196727645857e8762d64979dc8f.jpg,500,333,1.5,RGB,JPEG,17.22,.jpg,17630,False,,trimeresurus purpureomaculatus,6109,15,425,372,1.14,2026-07-17 14:55:12
218087772_jpg.rf.23126f43fc03242dbc745246fe816722.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\218087772_jpg.rf.23126f43fc03242dbc745246fe816722.jpg,333,500,0.67,RGB,JPEG,31.91,.jpg,32674,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
218087772_jpg.rf.726bc93d429d3e2da96a30c83469d646.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\218087772_jpg.rf.726bc93d429d3e2da96a30c83469d646.jpg,333,500,0.67,RGB,JPEG,23.34,.jpg,23897,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
218087772_jpg.rf.f084194d2030208ae4c1e54925f25c27.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\218087772_jpg.rf.f084194d2030208ae4c1e54925f25c27.jpg,333,500,0.67,RGB,JPEG,34.48,.jpg,35308,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
218858367_jpeg.rf.4a3c414b44f39d1f73e8878ef7d21a20.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\218858367_jpeg.rf.4a3c414b44f39d1f73e8878ef7d21a20.jpg,375,500,0.75,RGB,JPEG,62.29,.jpg,63786,False,,bungarus caeruleus,6109,15,425,372,1.14,2026-07-17 14:55:12
218858367_jpeg.rf.e4a0d581b352e246afc186769a34c50e.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\218858367_jpeg.rf.e4a0d581b352e246afc186769a34c50e.jpg,375,500,0.75,RGB,JPEG,51.67,.jpg,52906,False,,bungarus caeruleus,6109,15,425,372,1.14,2026-07-17 14:55:12
218858367_jpeg.rf.ec910d6b79a007276ca939b9662064c7.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\218858367_jpeg.rf.ec910d6b79a007276ca939b9662064c7.jpg,375,500,0.75,RGB,JPEG,41.68,.jpg,42679,False,,bungarus caeruleus,6109,15,425,372,1.14,2026-07-17 14:55:12
218858435_jpeg.rf.5248f0c969297bed0cce75f3797b53ac.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\218858435_jpeg.rf.5248f0c969297bed0cce75f3797b53ac.jpg,375,500,0.75,RGB,JPEG,53.96,.jpg,55252,False,,bungarus caeruleus,6109,15,425,372,1.14,2026-07-17 14:55:12
218858435_jpeg.rf.5b1b5406aafb5b2e2cdbcf1e95336f09.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\218858435_jpeg.rf.5b1b5406aafb5b2e2cdbcf1e95336f09.jpg,375,500,0.75,RGB,JPEG,37.9,.jpg,38810,False,,bungarus caeruleus,6109,15,425,372,1.14,2026-07-17 14:55:12
218858435_jpeg.rf.66982c27be7aabf109bd097a4b5b1327.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\218858435_jpeg.rf.66982c27be7aabf109bd097a4b5b1327.jpg,375,500,0.75,RGB,JPEG,39.28,.jpg,40219,False,,bungarus caeruleus,6109,15,425,372,1.14,2026-07-17 14:55:12
218858590_jpeg.rf.b892113aee4fdb5d66df68f8f34498fd.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\218858590_jpeg.rf.b892113aee4fdb5d66df68f8f34498fd.jpg,375,500,0.75,RGB,JPEG,52.51,.jpg,53775,False,,bungarus caeruleus,6109,15,425,372,1.14,2026-07-17 14:55:12
218858590_jpeg.rf.d7b6814dba5d2a10e17f1ab20883b338.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\218858590_jpeg.rf.d7b6814dba5d2a10e17f1ab20883b338.jpg,375,500,0.75,RGB,JPEG,60.22,.jpg,61667,False,,bungarus caeruleus,6109,15,425,372,1.14,2026-07-17 14:55:12
218858590_jpeg.rf.da03a51289d1b306b712b77e2946287c.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\218858590_jpeg.rf.da03a51289d1b306b712b77e2946287c.jpg,375,500,0.75,RGB,JPEG,43.57,.jpg,44619,False,,bungarus caeruleus,6109,15,425,372,1.14,2026-07-17 14:55:12
21886306_jpeg.rf.2180aba28f776620b4bad3071a85dfb6.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\21886306_jpeg.rf.2180aba28f776620b4bad3071a85dfb6.jpg,281,500,0.56,RGB,JPEG,45.88,.jpg,46981,False,,amphiesma stolatum,6109,15,425,372,1.14,2026-07-17 14:55:12
21886306_jpeg.rf.57de6661b6f1e8eb4a79956a99a8d697.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\21886306_jpeg.rf.57de6661b6f1e8eb4a79956a99a8d697.jpg,281,500,0.56,RGB,JPEG,24.93,.jpg,25527,False,,amphiesma stolatum,6109,15,425,372,1.14,2026-07-17 14:55:12
21886306_jpeg.rf.8cfc413731d25fe431ebf09007422d84.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\21886306_jpeg.rf.8cfc413731d25fe431ebf09007422d84.jpg,281,500,0.56,RGB,JPEG,40.77,.jpg,41744,False,,amphiesma stolatum,6109,15,425,372,1.14,2026-07-17 14:55:12
21886311_jpeg.rf.a6f881e1d5d852f41d990f472c9038b8.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\21886311_jpeg.rf.a6f881e1d5d852f41d990f472c9038b8.jpg,281,500,0.56,RGB,JPEG,23.73,.jpg,24301,False,,amphiesma stolatum,6109,15,425,372,1.14,2026-07-17 14:55:12
21886311_jpeg.rf.abd4b4e8ce3471d64231397169b479f9.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\21886311_jpeg.rf.abd4b4e8ce3471d64231397169b479f9.jpg,281,500,0.56,RGB,JPEG,42.93,.jpg,43959,False,,amphiesma stolatum,6109,15,425,372,1.14,2026-07-17 14:55:12
21886311_jpeg.rf.fc8db131b780d6703df8125d402c0df7.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\21886311_jpeg.rf.fc8db131b780d6703df8125d402c0df7.jpg,281,500,0.56,RGB,JPEG,38.59,.jpg,39519,False,,amphiesma stolatum,6109,15,425,372,1.14,2026-07-17 14:55:12
219065627_jpg.rf.4045d7ead68435dc7c109836b087c546.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\219065627_jpg.rf.4045d7ead68435dc7c109836b087c546.jpg,500,375,1.33,RGB,JPEG,38.25,.jpg,39172,False,,daboia russelii,6109,15,425,372,1.14,2026-07-17 14:55:12
219065627_jpg.rf.4c8c5f0930027964d6c03defdc0d040f.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\219065627_jpg.rf.4c8c5f0930027964d6c03defdc0d040f.jpg,500,375,1.33,RGB,JPEG,41.64,.jpg,42639,False,,daboia russelii,6109,15,425,372,1.14,2026-07-17 14:55:12
219065627_jpg.rf.b76ad013186c513744d5d46f2295be31.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\219065627_jpg.rf.b76ad013186c513744d5d46f2295be31.jpg,500,375,1.33,RGB,JPEG,28.67,.jpg,29357,False,,daboia russelii,6109,15,425,372,1.14,2026-07-17 14:55:12
219065753_jpg.rf.8514a451c4e4ce35f29f82d0e52fb4a0.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\219065753_jpg.rf.8514a451c4e4ce35f29f82d0e52fb4a0.jpg,500,375,1.33,RGB,JPEG,47.32,.jpg,48452,False,,daboia russelii,6109,15,425,372,1.14,2026-07-17 14:55:12
219065753_jpg.rf.8f6ab065687823cefe19b53411c177ab.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\219065753_jpg.rf.8f6ab065687823cefe19b53411c177ab.jpg,500,375,1.33,RGB,JPEG,42.24,.jpg,43255,False,,daboia russelii,6109,15,425,372,1.14,2026-07-17 14:55:12
219065753_jpg.rf.af2df7a58cd3c09b57f929847a2df56d.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\219065753_jpg.rf.af2df7a58cd3c09b57f929847a2df56d.jpg,500,375,1.33,RGB,JPEG,42.57,.jpg,43593,False,,daboia russelii,6109,15,425,372,1.14,2026-07-17 14:55:12
219066375_jpg.rf.10919891032c134b330d9147ea685b62.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\219066375_jpg.rf.10919891032c134b330d9147ea685b62.jpg,500,375,1.33,RGB,JPEG,48.31,.jpg,49466,False,,daboia russelii,6109,15,425,372,1.14,2026-07-17 14:55:12
219066375_jpg.rf.32b4fe62d76e5855b1ca20827c92fd25.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\219066375_jpg.rf.32b4fe62d76e5855b1ca20827c92fd25.jpg,500,375,1.33,RGB,JPEG,32.24,.jpg,33011,False,,daboia russelii,6109,15,425,372,1.14,2026-07-17 14:55:12
219066375_jpg.rf.ac2c3b9ac8b5c13a936f31c5dd0eacc2.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\219066375_jpg.rf.ac2c3b9ac8b5c13a936f31c5dd0eacc2.jpg,500,375,1.33,RGB,JPEG,42.6,.jpg,43625,False,,daboia russelii,6109,15,425,372,1.14,2026-07-17 14:55:12
219137216_jpg.rf.1765570b3f7809cbf24ef7a07244d02e.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\219137216_jpg.rf.1765570b3f7809cbf24ef7a07244d02e.jpg,375,500,0.75,RGB,JPEG,38.16,.jpg,39071,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
219137216_jpg.rf.79b0c50984bf617a96496d205f04ca72.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\219137216_jpg.rf.79b0c50984bf617a96496d205f04ca72.jpg,375,500,0.75,RGB,JPEG,38.18,.jpg,39101,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
219137216_jpg.rf.c49de39e69e287a5b5a1b5788544f021.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\219137216_jpg.rf.c49de39e69e287a5b5a1b5788544f021.jpg,375,500,0.75,RGB,JPEG,43.78,.jpg,44834,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
219189362_jpg.rf.10c099e9a1257fca1e84f27b92494195.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\219189362_jpg.rf.10c099e9a1257fca1e84f27b92494195.jpg,375,500,0.75,RGB,JPEG,24.86,.jpg,25459,False,,daboia russelii,6109,15,425,372,1.14,2026-07-17 14:55:12
219189362_jpg.rf.6341e898a6eed0b8b9b9686b36290c38.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\219189362_jpg.rf.6341e898a6eed0b8b9b9686b36290c38.jpg,375,500,0.75,RGB,JPEG,26.68,.jpg,27323,False,,daboia russelii,6109,15,425,372,1.14,2026-07-17 14:55:12
219189362_jpg.rf.8f6f40cf9d4cb207fd9a07ba7d0c08b2.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\219189362_jpg.rf.8f6f40cf9d4cb207fd9a07ba7d0c08b2.jpg,375,500,0.75,RGB,JPEG,21.46,.jpg,21976,False,,daboia russelii,6109,15,425,372,1.14,2026-07-17 14:55:12
219287947_jpeg.rf.057926e40912b4c2cd49baacb60cd89c.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\219287947_jpeg.rf.057926e40912b4c2cd49baacb60cd89c.jpg,500,375,1.33,RGB,JPEG,26.89,.jpg,27532,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
219287947_jpeg.rf.2153149e4ab8bea1555cc9a3b5f04668.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\219287947_jpeg.rf.2153149e4ab8bea1555cc9a3b5f04668.jpg,500,375,1.33,RGB,JPEG,21.79,.jpg,22313,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
219287947_jpeg.rf.bc235c8a177cc2b86041eaffa168fde5.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\219287947_jpeg.rf.bc235c8a177cc2b86041eaffa168fde5.jpg,500,375,1.33,RGB,JPEG,25.9,.jpg,26523,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
219287981_jpeg.rf.97ffd97502df29461eb069879160b0ba.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\219287981_jpeg.rf.97ffd97502df29461eb069879160b0ba.jpg,500,375,1.33,RGB,JPEG,35.73,.jpg,36584,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
219287981_jpeg.rf.980a2cbf3fbe35ca48507f9f35506166.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\219287981_jpeg.rf.980a2cbf3fbe35ca48507f9f35506166.jpg,500,375,1.33,RGB,JPEG,48.26,.jpg,49422,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
219287981_jpeg.rf.b2037294687dd95b03ba6d1f43dc454d.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\219287981_jpeg.rf.b2037294687dd95b03ba6d1f43dc454d.jpg,500,375,1.33,RGB,JPEG,43.45,.jpg,44494,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
21957874_jpg.rf.cabca6752ffcfc91af59b93997139e6c.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\21957874_jpg.rf.cabca6752ffcfc91af59b93997139e6c.jpg,500,281,1.78,RGB,JPEG,30.17,.jpg,30892,False,,trimeresurus albolabris,6109,15,425,372,1.14,2026-07-17 14:55:12
21957874_jpg.rf.d06c9b98711d3d0e7c76b3d1f1cd3ee3.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\21957874_jpg.rf.d06c9b98711d3d0e7c76b3d1f1cd3ee3.jpg,500,281,1.78,RGB,JPEG,31.58,.jpg,32335,False,,trimeresurus albolabris,6109,15,425,372,1.14,2026-07-17 14:55:12
21957874_jpg.rf.f6cd926cf862412887a40468548e9df8.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\21957874_jpg.rf.f6cd926cf862412887a40468548e9df8.jpg,500,281,1.78,RGB,JPEG,36.41,.jpg,37280,False,,trimeresurus albolabris,6109,15,425,372,1.14,2026-07-17 14:55:12
21957875_jpg.rf.b265f7f755ef912214c454820e4cd3a4.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\21957875_jpg.rf.b265f7f755ef912214c454820e4cd3a4.jpg,500,281,1.78,RGB,JPEG,21.12,.jpg,21628,False,,trimeresurus albolabris,6109,15,425,372,1.14,2026-07-17 14:55:12
21957875_jpg.rf.d07ab55830cdc593eafe23c9e24c4bcd.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\21957875_jpg.rf.d07ab55830cdc593eafe23c9e24c4bcd.jpg,500,281,1.78,RGB,JPEG,11.88,.jpg,12161,False,,trimeresurus albolabris,6109,15,425,372,1.14,2026-07-17 14:55:12
21957875_jpg.rf.da40b16478d97e91d44e4d325921debd.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\21957875_jpg.rf.da40b16478d97e91d44e4d325921debd.jpg,500,281,1.78,RGB,JPEG,17.45,.jpg,17867,False,,trimeresurus albolabris,6109,15,425,372,1.14,2026-07-17 14:55:12
219592999_jpg.rf.25c07d848619e9b875e45b82684f09f4.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\219592999_jpg.rf.25c07d848619e9b875e45b82684f09f4.jpg,500,333,1.5,RGB,JPEG,15.71,.jpg,16090,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
219592999_jpg.rf.543b21a22b909f161a25a7e61aa2f2da.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\219592999_jpg.rf.543b21a22b909f161a25a7e61aa2f2da.jpg,500,333,1.5,RGB,JPEG,13.07,.jpg,13385,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
219592999_jpg.rf.b8401b47bb483bdb9892bf59c7803756.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\219592999_jpg.rf.b8401b47bb483bdb9892bf59c7803756.jpg,500,333,1.5,RGB,JPEG,15.73,.jpg,16110,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
219633574_jpeg.rf.0352f7f67a9a055649c7313b1f7ca2ee.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\219633574_jpeg.rf.0352f7f67a9a055649c7313b1f7ca2ee.jpg,375,500,0.75,RGB,JPEG,30.6,.jpg,31331,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
219633574_jpeg.rf.3859d369e2aac1cb68cd37499bc2710b.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\219633574_jpeg.rf.3859d369e2aac1cb68cd37499bc2710b.jpg,375,500,0.75,RGB,JPEG,22.42,.jpg,22961,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
219633574_jpeg.rf.e3e2eccd4192e6b0a40681592e2eb77f.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\219633574_jpeg.rf.e3e2eccd4192e6b0a40681592e2eb77f.jpg,375,500,0.75,RGB,JPEG,22.79,.jpg,23337,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
219660494_jpg.rf.647655b4539c4234aac1be8e619cdeff.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\219660494_jpg.rf.647655b4539c4234aac1be8e619cdeff.jpg,500,281,1.78,RGB,JPEG,35.05,.jpg,35892,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
219660494_jpg.rf.d825b60b4b31d4095ce60cfc2d15b248.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\219660494_jpg.rf.d825b60b4b31d4095ce60cfc2d15b248.jpg,500,281,1.78,RGB,JPEG,32.52,.jpg,33305,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
219660494_jpg.rf.fcd7c5f4570d0e0ec08d2d9d596acf1c.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\219660494_jpg.rf.fcd7c5f4570d0e0ec08d2d9d596acf1c.jpg,500,281,1.78,RGB,JPEG,32.29,.jpg,33067,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
219660518_jpg.rf.0a4515af74f4adb817a5b3b2d368e95d.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\219660518_jpg.rf.0a4515af74f4adb817a5b3b2d368e95d.jpg,500,281,1.78,RGB,JPEG,35.97,.jpg,36834,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
219660518_jpg.rf.2611f599f36feba5b90d84e1d5d9ddca.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\219660518_jpg.rf.2611f599f36feba5b90d84e1d5d9ddca.jpg,500,281,1.78,RGB,JPEG,33.27,.jpg,34067,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
219660518_jpg.rf.c740c1e3a80e65831c99c6a4fba5263a.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\219660518_jpg.rf.c740c1e3a80e65831c99c6a4fba5263a.jpg,500,281,1.78,RGB,JPEG,33.05,.jpg,33846,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
219660545_jpg.rf.955258ea0d22268bb24f6422436dcc74.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\219660545_jpg.rf.955258ea0d22268bb24f6422436dcc74.jpg,500,281,1.78,RGB,JPEG,32.43,.jpg,33209,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
219660545_jpg.rf.f1a46a6c12e4ece4a2096ed20d56bd22.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\219660545_jpg.rf.f1a46a6c12e4ece4a2096ed20d56bd22.jpg,500,281,1.78,RGB,JPEG,19.53,.jpg,19996,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
219660545_jpg.rf.fbcab2c35ad921e67229fbdbe0fff6dc.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\219660545_jpg.rf.fbcab2c35ad921e67229fbdbe0fff6dc.jpg,500,281,1.78,RGB,JPEG,34.88,.jpg,35713,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
219845952_jpeg.rf.3ebc4e1382d52402744108764fa88ae3.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\219845952_jpeg.rf.3ebc4e1382d52402744108764fa88ae3.jpg,375,500,0.75,RGB,JPEG,32.29,.jpg,33060,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
219845952_jpeg.rf.a3c58c6bde013b33fc0de9542273a003.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\219845952_jpeg.rf.a3c58c6bde013b33fc0de9542273a003.jpg,375,500,0.75,RGB,JPEG,32.23,.jpg,33006,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
219845952_jpeg.rf.f0b63748fe80713aaf4b3877b806ed11.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\219845952_jpeg.rf.f0b63748fe80713aaf4b3877b806ed11.jpg,375,500,0.75,RGB,JPEG,45.9,.jpg,46999,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
221000786_jpeg.rf.74d0ae99be2901073a4067847fca6d51.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\221000786_jpeg.rf.74d0ae99be2901073a4067847fca6d51.jpg,400,500,0.8,RGB,JPEG,62.24,.jpg,63733,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
221000786_jpeg.rf.85b9593c7f53f1786de3a1c6dccbdca2.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\221000786_jpeg.rf.85b9593c7f53f1786de3a1c6dccbdca2.jpg,400,500,0.8,RGB,JPEG,76.24,.jpg,78068,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
221000786_jpeg.rf.ecdd921d5b1db567714fb694eca18f89.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\221000786_jpeg.rf.ecdd921d5b1db567714fb694eca18f89.jpg,400,500,0.8,RGB,JPEG,76.86,.jpg,78706,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
221129929_jpg.rf.7fe3fe44aade01e1cebdc897001ebe70.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\221129929_jpg.rf.7fe3fe44aade01e1cebdc897001ebe70.jpg,500,333,1.5,RGB,JPEG,23.42,.jpg,23987,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
221129929_jpg.rf.9f1570e747bba829adad251052265687.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\221129929_jpg.rf.9f1570e747bba829adad251052265687.jpg,500,333,1.5,RGB,JPEG,33.31,.jpg,34110,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
221129929_jpg.rf.e23cd55f0daa5b9c9dae75b912157750.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\221129929_jpg.rf.e23cd55f0daa5b9c9dae75b912157750.jpg,500,333,1.5,RGB,JPEG,31.12,.jpg,31862,False,,psammodynastes pulverulentus,6109,15,425,372,1.14,2026-07-17 14:55:12
221392440_jpeg.rf.5da3ff0d34c9eee5db42b5f253d4a470.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\221392440_jpeg.rf.5da3ff0d34c9eee5db42b5f253d4a470.jpg,500,333,1.5,RGB,JPEG,6.61,.jpg,6768,False,,xenochrophis piscator,6109,15,425,372,1.14,2026-07-17 14:55:12
221392440_jpeg.rf.a23cf4ab358f83b29fba822af085e70f.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\221392440_jpeg.rf.a23cf4ab358f83b29fba822af085e70f.jpg,500,333,1.5,RGB,JPEG,7.72,.jpg,7901,False,,xenochrophis piscator,6109,15,425,372,1.14,2026-07-17 14:55:12
221392440_jpeg.rf.a927a7bfc1146c80bff39206f76fc2e7.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\221392440_jpeg.rf.a927a7bfc1146c80bff39206f76fc2e7.jpg,500,333,1.5,RGB,JPEG,7.93,.jpg,8124,False,,xenochrophis piscator,6109,15,425,372,1.14,2026-07-17 14:55:12
221392480_jpeg.rf.3f7c9aaca39ecb5d42e838235d62cb07.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\221392480_jpeg.rf.3f7c9aaca39ecb5d42e838235d62cb07.jpg,500,333,1.5,RGB,JPEG,13.33,.jpg,13655,False,,xenochrophis piscator,6109,15,425,372,1.14,2026-07-17 14:55:12
221392480_jpeg.rf.75f0bc347b11c3a028aa6fad67ca8ba2.jpg,f:\Samir\Projects\SnakeSense\Filtered_Train\221392480_jpeg.rf.75f0bc347b11c3a028aa6fad67ca8ba2.jpg,500,333,1.5,RGB,JPEG,12.7,.jpg,13000,False,,xenochrophis piscator,6109,15,425,372,1.14,2026-07-17 14:55:12
